source_0,destination_0,arrival_time_0,source_1,destination_1,arrival_time_1,source_2,destination_2,arrival_time_2,source_3,destination_3,arrival_time_3,source_4,destination_4,arrival_time_4,source_5,destination_5,arrival_time_5,source_6,destination_6,arrival_time_6,source_7,destination_7,arrival_time_7,source_8,destination_8,arrival_time_8,source_9,destination_9,arrival_time_9,source_10,destination_10,arrival_time_10,source_11,destination_11,arrival_time_11,source_12,destination_12,arrival_time_12,source_13,destination_13,arrival_time_13,source_14,destination_14,arrival_time_14,source_15,destination_15,arrival_time_15,source_16,destination_16,arrival_time_16,source_17,destination_17,arrival_time_17,source_18,destination_18,arrival_time_18,source_19,destination_19,arrival_time_19,source_20,destination_20,arrival_time_20,source_21,destination_21,arrival_time_21,source_22,destination_22,arrival_time_22,source_23,destination_23,arrival_time_23,source_24,destination_24,arrival_time_24,source_25,destination_25,arrival_time_25,source_26,destination_26,arrival_time_26,source_27,destination_27,arrival_time_27,source_28,destination_28,arrival_time_28,source_29,destination_29,arrival_time_29
12,36,98,36,0,124,12,36,103,34,0,107,18,32,77,20,0,81,38,20,86,34,0,101,0,24,94,0,0,50,22,32,52,14,36,95,38,4,113,24,0,85,0,28,112,12,8,57,28,36,77,26,4,68,36,8,102,6,24,69,26,4,65,38,0,86,8,0,52,30,24,77,34,20,80,0,8,78,8,36,99,12,32,68,16,0,64,28,32,62
24,16,48,24,20,67,16,20,56,22,4,72,2,20,87,8,36,69,28,8,98,36,36,65,38,20,62,28,12,64,2,16,90,6,12,58,22,28,65,12,24,84,20,36,82,18,12,47,14,0,90,36,0,114,8,12,66,32,8,89,32,16,71,26,28,57,8,28,74,36,8,111,24,12,71,38,36,51,16,16,58,32,16,72,32,24,50,8,24,72
16,4,64,16,32,64,18,32,55,6,20,82,20,36,68,14,28,56,12,20,50,38,32,50,8,4,49,10,28,84,30,20,84,6,28,71,38,12,81,22,24,65,38,20,71,14,36,91,18,28,67,28,20,58,32,24,54,12,28,57,30,12,88,16,28,56,22,24,60,2,8,76,6,28,83,16,0,90,12,16,69,30,36,50,10,16,77,36,20,71
30,0,107,18,4,84,32,12,78,36,24,68,30,36,50,22,28,63,12,0,82,26,4,98,8,16,59,24,36,58,2,32,108,10,4,76,32,4,78,34,36,46,8,20,82,4,32,79,30,8,83,30,0,92,30,20,68,14,4,74,30,36,68,24,20,67,18,0,84,26,32,70,30,36,48,32,32,42,24,8,84,38,24,68,14,4,73,8,36,103
36,0,81,2,28,101,18,16,54,18,32,66,12,0,55,38,24,86,14,32,82,30,20,73,34,28,63,2,32,116,6,12,46,36,16,83,2,24,98,4,28,106,38,20,80,30,4,99,32,16,89,26,8,65,26,24,69,2,20,87,4,16,53,8,4,57,6,16,57,36,24,64,2,16,69,26,16,67,32,16,61,28,12,94,20,20,62,32,12,101
38,16,90,26,28,51,10,4,46,38,32,47,16,8,63,2,36,100,20,12,50,28,4,104,8,16,62,36,24,81,12,0,65,38,32,74,30,32,47,32,28,52,10,28,58,36,4,93,12,16,56,30,4,74,16,28,76,20,0,97,6,24,92,34,4,113,8,0,78,10,8,61,20,32,87,10,0,55,4,12,77,16,20,69,30,16,57,12,36,105
28,32,66,22,28,72,0,8,73,38,32,71,24,20,57,12,4,60,4,32,102,14,0,81,8,24,72,2,4,49,36,28,51,8,24,85,32,8,99,36,16,85,24,0,101,2,32,94,24,28,52,24,36,67,38,12,108,16,4,56,32,28,66,10,12,48,0,8,48,2,4,45,10,4,77,16,16,62,6,8,44,28,16,75,20,28,54,32,4,113
22,36,90,0,24,77,38,0,85,8,0,63,4,12,51,32,20,79,34,28,62,28,8,60,10,28,82,12,32,67,12,8,49,8,8,52,38,4,113,34,24,58,14,20,70,34,32,54,14,20,47,8,8,54,20,36,93,6,32,99,24,28,65,28,24,68,26,36,50,8,28,85,6,28,79,24,32,49,38,16,103,30,36,54,16,8,49,18,12,64
8,32,97,0,20,101,32,4,71,28,0,68,4,36,86,34,12,92,28,12,76,36,4,94,2,8,47,28,36,65,24,20,68,32,24,66,6,0,54,10,20,84,38,24,74,26,4,70,36,0,117,6,4,65,10,20,72,0,32,97,10,0,75,2,0,59,10,28,72,28,32,45,10,16,65,0,0,45,20,8,62,8,8,41,28,0,95,32,24,80
36,16,94,28,0,97,8,32,87,18,0,91,4,24,70,32,16,83,10,16,56,30,12,86,6,16,58,36,16,66,22,12,77,28,28,55,16,4,56,8,36,105,38,24,55,34,28,57,36,16,68,6,16,79,36,20,89,34,16,72,32,28,59,26,12,81,8,28,60,32,4,74,26,28,62,4,4,63,26,28,45,36,20,80,4,0,55,8,16,55
16,32,69,8,0,71,14,12,42,24,12,73,34,20,61,8,36,80,36,16,86,12,8,45,30,8,79,30,36,62,22,20,56,18,20,61,6,0,58,36,0,95,12,24,80,36,20,85,18,28,71,2,12,50,2,8,55,32,36,55,6,4,56,0,8,67,22,16,50,6,0,74,30,16,57,20,12,57,30,24,51,10,36,87,4,36,111,14,24,59
6,36,104,38,8,116,4,12,80,18,28,54,8,0,72,8,20,82,22,36,89,36,36,44,28,20,55,24,12,69,8,20,66,24,0,83,0,36,95,32,28,58,0,20,82,34,16,66,24,20,53,22,20,64,2,24,98,0,32,108,32,32,62,8,0,63,16,32,91,20,4,94,38,20,62,16,0,73,20,16,46,8,4,70,38,32,68,8,12,58
38,4,103,34,16,72,20,32,77,8,8,56,34,28,49,14,20,68,10,0,76,0,4,64,12,16,61,22,16,67,10,4,52,22,16,71,2,36,111,4,32,104,10,0,80,8,20,58,0,4,71,30,32,66,26,32,49,4,32,72,2,20,63,4,12,65,36,12,102,8,8,54,32,16,85,22,20,63,20,0,93,12,32,96,26,28,68,10,8,54
8,36,73,32,36,49,0,0,43,34,12,99,4,8,64,18,12,61,20,32,61,16,4,85,4,12,62,28,20,72,26,12,83,10,16,59,36,16,83,28,8,94,20,32,63,16,12,46,16,16,64,16,12,57,36,20,56,24,8,93,28,8,91,2,24,82,8,0,68,14,24,65,0,24,97,32,12,79,26,16,52,34,12,76,8,24,76,32,8,67
10,0,64,24,8,94,14,4,70,18,4,82,18,12,65,26,32,54,12,12,51,30,12,72,0,16,63,24,8,84,38,4,95,24,32,53,36,0,87,2,28,86,2,20,85,24,12,74,6,16,55,18,20,66,32,12,68,12,16,54,2,0,43,28,4,70,24,32,63,12,4,59,8,0,77,8,0,53,4,20,81,20,36,70,2,8,60,34,4,72
30,0,73,22,24,69,30,16,89,38,28,82,2,24,96,4,8,51,14,8,56,38,4,88,34,20,80,32,16,58,22,32,75,14,4,56,18,12,72,2,8,76,18,8,67,38,36,68,20,28,57,14,0,65,16,4,85,16,8,49,2,24,83,26,24,43,24,4,75,10,4,72,28,0,78,38,8,116,12,8,49,28,28,48,0,12,62,16,8,73
10,28,84,2,20,96,8,36,98,20,12,75,8,12,59,2,0,63,16,12,44,26,28,49,32,16,79,30,4,107,0,24,94,34,4,118,36,8,71,0,20,93,4,32,71,6,28,73,34,24,58,18,20,46,24,0,106,16,20,56,22,28,63,38,20,86,8,24,75,30,16,54,28,24,67,4,24,69,10,36,70,22,4,88,36,8,96,22,12,59
16,0,88,22,12,55,38,32,56,38,16,99,28,24,63,14,12,57,10,0,57,4,8,48,30,8,76,14,16,60,8,32,106,4,12,49,2,4,67,20,20,40,30,28,67,10,16,61,8,4,72,34,36,57,6,28,64,36,8,105,10,8,67,10,4,53,36,32,44,28,0,84,30,12,89,24,36,52,2,8,74,22,28,73,6,36,111,16,8,48
0,16,64,26,4,96,10,32,68,6,12,52,16,8,50,8,8,41,32,32,56,36,16,90,10,20,53,8,16,78,22,32,79,38,32,71,38,16,88,22,32,60,28,4,99,14,28,86,10,8,61,26,36,67,10,0,55,4,20,64,28,16,63,10,0,72,2,20,93,22,36,63,16,0,59,36,20,60,18,0,96,24,20,71,8,0,55,34,20,75
16,28,68,2,16,86,8,32,88,8,16,50,30,8,83,26,24,51,6,4,52,16,20,73,6,12,75,38,8,86,0,28,79,8,24,70,0,0,55,32,36,57,4,28,69,36,28,50,38,20,77,8,36,79,22,8,89,6,32,73,26,20,59,10,24,77,36,36,44,8,0,53,20,4,77,8,28,72,10,24,85,10,4,65,22,16,70,4,32,99
18,12,51,26,4,99,24,28,60,32,4,84,6,36,87,38,24,80,12,28,76,12,24,75,0,12,54,0,12,75,32,20,64,32,32,42,10,32,98,26,0,85,38,32,51,26,24,50,14,24,68,10,28,69,2,32,105,14,16,69,32,8,79,24,20,53,0,32,106,14,12,52,12,8,52,20,24,46,32,36,73,6,8,53,26,32,74,38,8,85
28,32,72,32,24,77,8,28,101,0,16,68,18,12,68,18,32,66,28,32,71,36,0,101,26,16,67,34,20,58,16,4,64,36,20,87,0,28,113,2,8,64,12,4,66,18,28,80,10,0,66,4,4,57,38,20,77,20,8,76,28,24,70,8,36,71,30,36,67,36,16,63,36,4,72,32,16,77,10,24,81,38,4,87,38,12,73,30,36,64
8,24,76,4,8,44,34,4,87,22,8,78,4,0,47,30,36,69,34,8,109,20,20,62,34,24,80,18,0,93,18,28,65,28,36,59,2,4,69,34,28,61,14,0,84,4,0,71,38,24,84,30,20,62,8,16,71,2,20,67,38,4,81,24,8,73,26,4,68,2,4,60,20,8,55,6,28,63,22,16,75,36,8,111,12,0,84,28,8,78
20,4,78,34,16,75,2,20,85,16,32,77,16,20,67,6,16,56,30,12,72,32,16,81,4,32,108,2,4,53,24,24,60,10,4,62,20,28,53,18,20,61,24,28,63,32,36,65,36,32,52,18,20,67,16,32,80,16,16,52,0,28,86,26,28,66,38,20,87,16,0,59,20,24,65,28,24,53,24,8,70,14,4,72,8,28,91,32,24,50
10,20,50,32,32,53,34,36,63,10,4,52,6,0,68,0,8,62,6,28,83,36,28,48,6,8,57,34,16,92,8,4,73,36,20,90,32,16,92,28,28,53,16,0,74,32,24,52,18,28,68,26,16,74,18,28,82,36,16,86,26,8,68,16,8,69,14,16,51,20,0,93,2,16,64,20,16,52,2,16,70,36,28,64,38,24,65,10,28,72
4,12,80,18,28,51,16,36,77,32,24,53,32,32,48,12,0,66,16,28,65,10,28,90,18,20,66,32,8,67,6,28,84,16,24,77,38,28,71,10,32,81,28,0,101,26,12,85,24,4,69,12,4,63,16,20,55,6,4,54,14,16,65,32,32,40,32,36,62,10,28,90,34,24,61,34,0,101,14,16,52,8,16,72,28,36,62,12,12,62
4,4,54,4,12,61,8,12,50,28,20,75,30,24,63,10,32,74,38,28,64,28,4,104,36,24,67,0,36,89,2,24,77,20,4,56,34,4,82,38,32,75,28,28,65,10,20,52,36,32,52,2,28,85,8,36,89,12,0,85,30,24,57,34,24,74,16,36,86,12,28,84,22,36,71,14,0,71,0,4,67,24,20,62,38,20,97,18,28,74
14,36,88,14,20,76,4,16,55,22,0,62,30,32,44,2,4,47,0,24,79,14,24,57,4,4,57,16,12,72,18,24,72,12,12,43,26,0,70,14,36,76,34,32,52,38,20,95,2,12,60,2,24,94,24,24,62,36,36,51,18,12,65,32,28,63,20,20,64,22,32,74,36,24,76,34,20,67,38,24,82,24,36,56,32,8,76,0,8,75
24,12,82,10,32,88,18,0,68,2,8,52,18,28,66,14,16,53,36,24,83,38,32,71,20,4,93,22,0,81,16,16,43,22,20,43,2,4,51,12,12,44,20,24,69,14,4,72,0,4,70,8,0,61,8,4,56,32,4,87,28,28,66,30,12,66,20,20,42,14,8,51,28,20,66,38,28,83,2,24,101,24,0,74,14,36,71,36,16,77
24,16,51,4,32,106,2,28,77,38,0,123,28,20,79,14,4,50,8,8,46,10,28,85,4,24,89,16,24,53,38,24,84,32,32,49,36,16,97,12,24,54,38,28,71,34,36,51,2,12,81,34,28,58,36,32,54,4,4,61,26,28,53,16,12,64,36,28,72,2,8,77,2,4,70,20,12,69,36,24,62,14,28,84,16,20,65,2,8,74
30,16,62,8,0,77,22,28,47,28,28,66,12,4,52,6,36,77,0,28,100,22,0,95,30,0,80,18,12,69,32,12,74,24,4,68,16,8,60,34,20,54,0,36,84,26,16,77,20,24,56,0,20,99,6,28,100,6,0,51,10,16,54,16,8,62,32,20,55,18,12,58,8,16,64,36,4,73,30,28,64,14,16,44,16,36,65,16,20,45
16,8,60,26,0,111,24,32,57,32,20,68,18,0,74,8,28,101,36,28,49,32,32,53,28,4,94,34,36,50,38,4,112,38,4,104,32,4,80,26,28,55,34,28,71,20,24,45,24,8,83,4,24,97,26,28,48,24,4,99,26,24,67,32,8,69,16,8,58,26,28,65,24,20,60,16,32,93,30,32,67,0,4,57,8,0,76,8,32,66
8,20,75,30,32,43,36,4,73,22,32,62,4,12,70,0,4,50,32,20,84,32,12,74,38,32,71,36,32,50,12,36,72,22,20,54,6,8,59,22,8,55,12,32,74,38,20,77,18,24,69,34,36,70,18,16,48,24,0,85,20,8,64,28,4,96,6,16,84,14,0,90,10,4,69,36,0,108,22,8,75,36,24,53,32,28,48,10,0,59
24,4,67,20,20,50,22,4,74,2,20,94,36,24,60,30,0,113,2,8,72,32,36,71,18,32,80,30,28,62,12,16,69,28,0,108,18,32,74,2,0,43,14,4,82,34,0,113,0,8,72,32,32,52,30,4,83,36,20,70,2,20,77,36,32,53,0,20,67,38,4,114,0,0,47,18,24,52,30,32,61,0,28,102,38,16,97,14,0,57
24,36,78,38,36,65,4,28,89,12,16,53,2,12,73,18,20,58,14,32,88,4,0,51,10,4,53,0,4,57,2,32,101,12,12,64,26,0,85,14,0,83,18,28,70,24,4,94,4,24,89,2,32,80,0,24,107,10,36,107,10,32,73,38,4,98,32,4,97,2,32,85,4,12,76,34,36,45,28,8,101,28,8,71,28,32,53,2,0,70
36,0,84,10,32,77,6,4,65,26,24,51,26,16,54,14,8,69,36,36,46,22,16,74,36,4,114,12,24,79,34,8,77,36,16,64,26,36,83,24,24,64,0,32,118,22,28,54,22,16,57,36,32,52,26,12,55,24,28,67,12,24,75,4,12,56,24,32,53,0,0,41,34,28,53,14,0,72,12,24,70,32,36,57,34,28,48,2,36,97
0,4,69,6,16,71,34,12,94,6,24,79,4,12,65,18,4,67,24,20,49,18,8,72,10,28,81,30,12,67,22,16,73,12,20,73,2,36,121,16,36,65,32,36,59,14,8,53,30,0,74,8,16,76,28,4,84,8,8,58,0,0,54,14,4,70,22,12,68,34,12,90,4,32,87,16,4,86,34,8,74,8,28,64,6,8,50,14,8,69
22,4,94,2,24,99,30,8,96,6,4,47,0,24,72,18,4,73,26,12,87,18,32,68,32,28,68,22,32,55,10,32,70,26,20,52,12,12,49,2,24,77,30,28,68,2,20,88,32,4,107,26,8,71,2,28,97,14,0,83,34,32,52,16,32,63,0,36,91,12,20,69,0,20,89,16,20,72,30,24,55,38,12,81,14,0,61,20,16,60
28,0,98,28,24,73,36,20,86,10,24,77,18,12,75,8,16,62,14,12,45,20,36,57,22,24,62,18,0,58,10,20,70,28,12,73,8,20,56,34,8,82,30,32,65,20,24,44,24,28,56,10,24,72,28,24,72,14,28,54,36,20,74,14,12,54,2,28,70,6,0,72,30,0,99,38,4,80,6,20,74,36,8,112,10,12,60,4,4,46
24,12,85,2,20,84,26,32,48,38,20,92,20,32,55,8,32,96,38,0,120,22,36,59,12,36,102,6,16,53,30,8,90,16,16,60,12,28,86,4,12,58,10,16,59,0,24,75,36,28,67,22,4,67,16,0,63,12,20,65,2,16,63,24,20,56,26,12,89,6,20,89,24,24,51,38,4,108,8,32,100,10,12,45,6,16,51,8,4,63
24,20,59,6,24,80,38,28,73,36,28,52,0,20,68,36,32,55,2,20,75,20,0,72,36,20,83,28,24,45,2,0,70,26,8,85,4,36,72,16,4,62,14,24,69,18,24,69,36,36,40,16,0,62,20,0,98,28,16,85,4,24,93,18,24,70,2,12,79,8,8,67,8,0,63,24,4,66,26,12,69,28,36,79,34,4,81,2,28,96
16,8,58,24,0,95,0,28,85,22,32,60,32,36,53,12,20,69,10,4,70,4,32,73,2,28,69,36,4,103,8,12,64,10,36,88,30,36,57,18,8,55,6,4,57,30,16,67,26,12,85,26,36,82,0,0,54,10,32,76,38,4,117,30,28,42,14,24,63,10,36,92,36,8,73,10,28,81,34,8,82,14,32,95,4,36,83,24,32,79
36,0,82,20,8,79,18,16,42,16,28,53,10,0,63,8,8,46,30,20,73,16,4,70,4,0,52,10,8,58,24,0,80,20,28,76,22,32,69,6,0,66,20,0,65,28,36,54,30,24,68,20,0,62,10,32,77,16,36,88,0,12,75,18,32,82,8,12,46,4,36,84,34,36,69,14,0,82,24,8,59,20,8,77,8,20,73,26,36,64
10,32,63,12,20,80,30,20,78,10,12,61,24,24,62,30,0,111,6,36,112,36,28,56,28,20,63,18,28,84,0,0,54,36,4,114,38,20,73,32,32,67,34,32,59,14,24,52,34,20,55,0,4,48,4,0,65,0,32,105,20,36,84,30,8,85,32,20,52,14,20,57,38,0,106,36,20,73,24,36,77,14,28,58,22,28,60,14,0,67
10,28,83,4,8,71,24,28,45,6,36,107,16,4,81,10,12,48,8,4,56,18,24,47,34,20,86,28,20,50,36,16,79,18,0,89,28,32,67,16,12,45,4,36,81,38,4,94,26,4,79,30,16,74,30,4,89,4,32,73,18,0,90,6,0,60,28,8,100,10,20,83,22,28,56,18,28,57,10,32,67,20,8,58,26,4,72,24,28,51
36,24,83,14,20,74,16,0,66,38,16,97,38,36,43,20,28,80,16,12,56,38,24,57,14,4,73,36,28,63,0,36,122,30,16,62,22,36,64,6,36,88,28,0,99,2,28,96,10,24,88,4,20,62,6,8,53,38,32,65,24,32,58,12,20,60,30,20,72,32,16,62,0,4,71,28,0,75,34,20,69,6,12,67,14,0,57,38,16,78
30,16,62,36,0,116,8,4,68,0,12,73,32,24,66,4,8,47,18,36,86,34,32,58,0,12,65,10,36,92,34,4,71,34,0,112,6,24,85,4,16,62,6,16,52,34,36,63,14,0,71,20,24,73,16,36,97,0,24,98,16,16,47,24,4,96,4,20,89,38,16,68,32,16,93,22,20,61,12,4,75,28,24,50,30,28,65,32,16,65
10,28,76,32,12,67,22,24,65,10,32,102,16,20,71,6,20,55,24,28,68,34,0,96,12,32,78,6,24,85,22,24,63,2,36,102,0,28,79,34,4,102,20,16,67,36,4,109,34,12,97,6,24,93,16,24,61,22,28,69,12,4,77,0,28,91,38,16,83,12,20,66,26,0,91,34,12,71,10,28,78,18,32,85,36,32,70,2,16,89
26,12,58,18,24,58,30,24,60,36,20,59,18,20,51,0,12,76,4,8,62,10,32,98,30,28,58,4,32,73,36,20,78,34,20,59,2,4,49,38,24,82,12,28,91,20,32,64,2,4,69,36,28,80,16,0,85,4,12,64,10,36,102,30,28,55,30,28,47,30,8,64,24,36,66,2,28,80,30,20,73,4,32,68,24,20,55,14,8,67
6,12,75,22,0,100,24,24,57,30,16,79,36,8,114,24,0,90,32,28,57,32,4,112,20,12,63,4,4,45,6,12,52,10,36,74,4,36,75,12,32,68,24,0,94,0,36,111,28,24,73,6,16,55,16,20,62,12,28,68,32,32,54,32,12,67,2,16,68,4,36,95,34,36,64,8,28,61,24,24,55,38,24,78,38,8,91,0,16,85
34,20,66,4,36,103,4,0,63,24,0,72,18,32,59,18,24,76,8,32,88,36,20,65,24,28,53,8,32,95,14,32,71,28,20,53,32,20,61,36,32,56,6,12,75,24,20,47,24,8,78,6,24,89,12,28,86,20,32,68,16,32,84,24,0,92,14,16,57,20,12,58,22,0,81,16,4,64,16,12,49,30,8,64,30,28,48,16,0,62
4,16,79,28,28,52,8,36,86,16,16,53,20,16,72,0,4,55,30,8,93,4,28,70,32,32,59,6,36,78,34,24,54,32,4,76,2,28,96,14,12,46,22,36,65,6,20,70,0,28,88,32,12,87,32,0,116,22,36,71,0,16,59,12,8,53,30,0,98,28,20,62,32,24,60,28,8,64,4,12,69,38,8,97,36,32,61,6,32,108
0,12,83,28,16,53,38,4,95,26,12,54,22,8,72,0,28,85,38,0,82,14,20,73,22,20,55,20,4,56,20,4,86,2,32,105,16,24,71,8,36,110,6,4,62,28,16,61,28,20,73,2,12,69,26,12,58,20,8,66,6,32,107,18,12,46,36,16,67,2,32,85,36,4,117,10,4,77,4,36,117,24,36,60,8,4,59,14,0,76
26,36,68,14,8,68,28,36,78,34,20,81,2,12,63,28,36,71,30,8,65,0,16,86,12,36,85,18,0,76,22,4,71,2,20,90,12,28,73,4,4,41,38,12,81,32,28,57,36,20,62,20,32,83,8,0,65,30,16,59,2,8,61,6,28,94,0,20,83,4,20,58,6,36,78,26,28,49,26,16,60,24,20,64,32,32,55,14,12,65
16,8,68,32,24,59,12,32,100,8,28,76,38,4,74,14,0,69,36,16,95,8,12,59,4,12,69,4,0,47,12,28,63,14,16,51,2,24,104,14,16,66,0,20,79,14,4,76,2,8,60,24,0,104,12,12,50,34,28,56,0,28,106,22,4,78,8,24,82,28,36,69,4,32,95,22,16,75,34,8,81,12,12,46,18,8,61,26,12,85
14,24,69,6,36,113,36,8,111,4,8,60,28,28,55,6,4,43,14,32,87,28,32,48,12,0,70,18,28,74,12,24,70,22,20,65,22,12,76,2,24,87,12,28,76,24,4,95,28,4,98,22,12,72,0,24,105,4,4,58,8,20,53,20,8,62,34,16,65,8,32,65,26,20,67,34,8,78,4,8,64,10,0,57,34,36,42,22,8,84
10,24,77,26,36,66,8,20,75,4,20,68,0,16,59,14,32,67,14,24,65,36,0,91,34,16,64,18,8,51,6,24,96,32,12,89,36,36,46,32,36,71,16,16,53,24,20,64,34,4,75,10,28,88,28,20,66,30,24,71,0,24,79,30,12,75,12,24,85,2,16,65,10,32,72,16,28,85,4,8,48,38,20,69,8,0,65,10,0,72
32,32,53,28,16,70,16,12,72,26,20,58,8,28,81,34,20,78,26,0,98,6,36,89,34,0,104,2,0,57,8,32,70,0,28,101,8,24,82,14,0,84,38,20,70,4,32,79,32,12,76,32,32,67,28,20,57,18,4,57,38,8,76,0,24,85,8,28,89,12,36,99,18,24,63,36,28,57,22,20,63,2,36,119,26,4,89,26,8,62
26,4,76,0,32,87,32,24,67,28,20,63,24,32,75,32,28,46,8,4,56,12,20,74,14,20,56,8,0,49,0,0,64,34,12,84,6,16,67,8,24,62,14,24,71,38,28,80,22,4,68,10,12,69,8,16,66,24,4,67,14,32,93,26,4,86,18,0,77,4,24,72,18,28,82,36,36,64,34,12,69,26,0,102,36,20,90,2,32,113
38,28,78,10,24,86,18,28,76,14,32,80,28,4,96,18,8,65,32,12,78,18,32,80,36,24,75,20,12,68,4,24,97,34,12,98,26,0,103,26,16,64,4,32,109,6,12,61,18,24,65,8,36,81,30,4,89,4,8,67,20,4,92,0,32,110,38,32,77,16,28,69,20,8,75,20,12,76,12,20,58,28,16,55,26,20,73,4,32,97
12,16,54,34,12,93,20,8,74,34,28,67,0,8,54,28,0,87,26,4,104,8,0,54,34,36,68,0,8,57,16,16,58,16,24,80,8,20,75,22,28,55,22,20,51,12,28,92,14,16,47,38,28,58,32,0,88,30,36,57,26,4,104,16,0,69,34,36,59,36,0,78,10,4,58,34,24,51,28,12,94,8,4,66,26,20,60,20,8,58
38,20,92,16,24,67,24,4,82,32,20,52,22,36,75,28,16,81,30,24,72,32,28,62,34,24,59,20,12,54,0,0,66,2,32,70,4,32,109,36,20,66,18,20,53,2,32,75,0,20,93,8,0,59,0,32,93,26,8,82,16,28,78,4,24,74,2,32,82,6,20,64,10,0,80,16,4,87,22,24,48,18,0,95,20,20,41,2,12,65
24,24,49,24,24,64,20,0,77,22,4,91,30,4,76,14,20,59,16,4,75,16,16,61,2,20,80,4,0,58,2,8,76,18,32,76,16,24,75,2,24,78,24,24,43,34,4,80,2,0,57,22,36,76,12,24,86,12,16,52,28,36,51,14,8,60,6,20,82,24,4,81,24,0,99,4,24,99,14,32,83,26,0,73,16,32,92,20,20,50
2,24,68,26,0,88,24,32,62,0,16,85,28,16,86,24,20,73,30,20,83,12,28,59,18,16,61,22,28,64,34,16,79,32,24,54,6,32,96,18,36,92,10,28,95,20,0,64,34,28,48,10,36,71,8,32,105,2,12,51,0,28,104,28,32,65,14,20,72,34,36,58,18,28,55,34,32,68,12,36,81,22,36,75,6,12,59,20,8,70
38,36,54,10,28,84,20,0,96,20,36,68,14,24,84,30,12,63,2,28,96,10,20,69,4,20,61,26,28,61,24,0,98,30,24,46,30,12,97,26,28,69,6,32,89,34,24,66,32,36,66,26,32,54,32,0,98,12,28,75,24,4,68,14,24,63,28,32,58,20,20,57,22,20,66,24,20,45,0,12,78,18,0,88,24,24,49,38,24,86
4,32,74,12,0,72,0,32,74,10,16,57,8,4,44,0,28,92,16,28,72,22,36,88,32,0,115,4,28,67,34,8,81,8,0,66,26,4,85,4,32,98,0,28,87,20,24,48,28,36,70,36,20,58,6,12,55,6,36,110,4,28,95,18,20,45,14,4,78,14,0,67,36,8,97,28,36,66,22,20,58,36,36,50,26,36,80,2,8,74
6,20,85,36,16,84,20,0,67,16,4,65,16,16,58,36,32,56,8,36,87,22,0,76,6,36,94,12,20,63,2,8,57,0,8,54,22,32,58,36,0,76,2,28,93,4,16,68,36,24,53,8,36,76,38,8,70,6,20,85,10,12,64,8,8,61,10,16,48,2,0,57,36,16,101,2,32,97,36,20,60,0,24,104,28,32,72,2,16,60
30,4,66,28,12,77,28,20,70,30,0,103,24,32,62,2,24,90,8,12,57,12,16,47,0,12,76,38,4,77,16,12,65,26,24,61,24,0,89,24,4,86,24,28,60,26,24,50,30,20,66,6,12,57,24,24,47,14,32,79,26,8,95,18,36,94,16,0,93,20,16,71,22,8,56,34,24,53,38,16,77,36,4,117,4,28,107,22,16,61
38,12,75,32,0,95,32,8,107,26,12,77,32,28,63,30,20,78,38,12,76,18,12,46,14,0,73,10,16,75,2,28,92,34,4,99,28,0,92,20,4,93,8,8,64,22,36,86,12,28,63,14,28,75,32,16,63,10,0,82,2,4,51,4,20,64,32,24,65,28,16,86,22,0,89,2,24,92,38,24,60,12,8,62,30,36,64,6,4,62
34,4,87,38,24,60,22,8,72,32,24,57,28,4,81,6,32,98,4,8,62,26,36,81,32,8,79,34,4,72,14,0,74,12,36,99,10,24,54,8,36,113,4,28,73,4,16,84,34,4,95,12,32,89,30,32,47,4,28,86,36,16,101,18,8,57,38,32,65,26,24,54,4,12,48,20,36,67,20,28,68,12,0,78,36,12,86,4,32,98
28,36,51,24,8,61,26,24,55,38,8,79,18,12,47,14,0,62,18,0,74,22,28,72,20,12,55,24,20,52,36,32,50,32,36,73,36,0,78,30,0,94,28,0,68,36,12,74,22,24,43,20,28,54,24,20,53,32,24,49,0,36,99,38,16,67,34,0,102,16,12,50,0,12,69,16,24,49,8,36,70,36,16,89,4,24,73,0,8,74
22,4,74,6,36,79,12,12,50,36,36,62,24,32,66,14,20,56,14,8,61,32,36,65,24,16,55,4,0,61,36,4,72,8,4,63,12,20,62,12,24,65,30,24,50,26,4,79,38,24,57,2,16,62,26,4,98,34,24,72,30,16,87,18,16,62,12,32,91,6,12,48,32,36,59,0,20,78,2,4,52,32,32,54,8,12,52,2,32,108
16,16,54,6,12,59,36,0,77,4,0,66,18,28,80,36,24,77,12,20,61,18,36,85,6,28,92,4,20,62,14,36,93,2,4,63,32,28,65,16,4,56,32,20,64,2,16,69,10,20,59,12,24,67,2,32,93,20,16,73,26,0,66,24,36,56,0,36,117,30,24,70,14,32,66,14,0,58,10,0,66,20,20,57,24,12,81,18,20,65
0,36,112,36,12,86,8,12,72,32,4,78,34,28,76,14,28,60,20,0,63,34,32,61,36,28,68,24,8,62,30,12,87,24,20,68,36,12,104,8,8,48,24,28,71,30,32,49,16,12,66,12,28,62,20,28,58,12,20,57,12,24,80,20,4,59,30,12,77,2,16,71,12,8,63,38,4,82,32,16,94,16,20,56,16,12,46,16,28,56
