source_0,destination_0,source_1,destination_1,source_2,destination_2,source_3,destination_3,source_4,destination_4,source_5,destination_5,source_6,destination_6,source_7,destination_7,source_8,destination_8,source_9,destination_9,source_10,destination_10,source_11,destination_11,source_12,destination_12,source_13,destination_13,source_14,destination_14,source_15,destination_15,source_16,destination_16,source_17,destination_17,source_18,destination_18,source_19,destination_19,source_20,destination_20,source_21,destination_21,source_22,destination_22,source_23,destination_23,source_24,destination_24,source_25,destination_25,source_26,destination_26,source_27,destination_27,source_28,destination_28,source_29,destination_29
0,24,0,28,4,28,4,32,6,16,6,24,8,28,10,16,12,0,12,24,14,0,14,8,14,12,14,36,16,16,18,0,18,4,20,8,20,36,22,32,26,4,26,12,28,12,28,16,30,12,30,24,30,24,32,28,34,0,38,0
2,4,2,12,2,12,4,12,4,20,6,4,6,4,6,36,8,20,10,16,10,20,12,24,14,12,18,20,20,8,24,24,24,32,26,32,26,32,28,4,28,20,28,24,30,24,32,8,32,36,34,36,36,0,36,32,38,24,38,32
2,32,2,36,4,24,4,24,6,36,8,4,8,12,10,12,12,0,12,16,14,20,18,12,18,36,22,0,22,4,22,28,26,0,28,28,30,4,30,16,32,12,32,12,32,16,34,4,34,8,34,24,36,4,36,36,38,20,38,36
0,20,2,0,2,12,2,32,4,12,6,0,6,16,6,24,6,28,6,36,8,24,10,0,12,12,18,4,20,0,22,12,22,16,24,8,24,16,24,20,24,20,24,20,26,8,26,8,28,16,28,24,28,28,28,32,32,16,36,12
0,16,0,28,2,0,4,24,6,32,6,36,8,24,8,28,8,36,12,0,16,16,16,32,18,4,20,0,20,0,20,24,24,32,26,4,26,12,26,28,28,16,28,20,30,12,30,32,32,8,32,24,36,36,36,36,38,12,38,24
0,0,0,12,4,12,6,4,6,8,6,8,8,8,8,28,10,28,12,8,12,20,14,32,16,0,16,4,16,32,18,12,18,24,18,24,20,4,20,4,20,4,20,8,22,24,28,20,28,24,30,4,30,8,32,20,34,12,34,36
0,16,2,4,2,12,2,24,2,24,2,28,4,28,6,16,10,16,10,32,12,0,12,0,14,0,14,36,20,16,20,28,22,8,24,0,24,36,26,0,28,20,30,8,30,32,30,36,32,0,32,16,34,28,36,8,36,12,38,4
0,32,0,36,2,8,4,28,6,0,8,20,10,32,14,20,14,28,16,0,16,20,18,12,22,12,24,16,24,24,26,8,28,4,30,12,30,24,30,28,30,32,34,0,34,8,34,12,34,20,34,36,36,16,36,36,36,36,38,28
0,4,0,12,2,24,2,28,4,12,4,36,6,16,6,20,6,24,8,20,10,24,12,32,14,12,14,16,14,16,16,8,18,24,20,36,22,16,22,16,22,24,24,0,24,8,26,8,26,32,28,8,30,0,32,24,34,8,36,0
2,16,4,4,4,12,4,20,8,4,8,8,10,32,10,36,12,36,14,0,14,28,16,28,18,8,18,12,18,32,20,4,22,32,24,0,24,36,28,4,28,8,28,12,28,28,30,0,30,0,30,8,32,24,36,4,36,20,38,20
0,4,0,8,6,4,8,12,8,28,10,12,10,24,12,24,14,20,14,24,14,24,16,28,16,28,18,28,20,4,20,24,22,8,22,8,24,4,26,28,28,36,30,4,30,24,32,36,34,24,36,0,36,12,36,32,36,36,38,28
0,28,0,28,0,36,2,36,4,8,6,8,6,16,8,16,10,16,12,16,14,28,16,36,18,0,20,8,20,24,22,24,22,28,24,4,26,16,26,36,28,0,30,36,32,4,32,28,32,36,34,12,34,12,38,0,38,16,38,24
4,0,4,4,4,36,8,4,8,16,10,8,10,8,10,24,12,8,14,8,14,16,16,0,16,24,18,0,20,28,20,36,22,0,22,0,22,12,22,20,22,28,24,16,28,12,30,4,30,12,30,24,36,24,36,28,38,20,38,24
0,12,0,36,2,8,6,4,6,8,6,16,6,24,8,8,8,12,10,4,14,16,16,4,16,8,18,12,18,16,18,36,22,24,22,28,24,28,26,0,26,0,26,36,28,0,30,32,32,16,34,4,34,28,36,20,36,20,36,36
0,8,0,20,2,0,2,20,4,4,4,24,6,32,8,20,8,20,12,4,12,4,12,28,14,0,14,12,16,36,18,8,20,36,22,28,26,12,28,24,28,28,28,28,28,32,30,16,30,20,30,28,34,8,38,8,38,32,38,36
0,8,2,4,2,36,6,36,8,16,8,36,10,12,12,24,16,4,16,8,16,12,16,36,20,32,24,4,24,12,24,28,26,24,28,0,28,36,30,8,30,12,32,8,32,20,34,16,36,0,36,12,36,16,38,8,38,8,38,12
0,8,0,8,0,24,2,8,2,16,4,16,6,16,6,20,8,4,8,24,10,24,12,0,12,4,12,36,14,12,16,0,18,12,18,24,18,28,20,8,20,32,22,4,26,12,26,32,28,24,28,36,32,8,32,36,36,8,36,20
2,4,4,12,4,36,8,24,10,0,10,24,12,12,14,8,14,12,14,24,14,28,16,0,16,20,18,4,18,4,18,4,22,16,22,36,24,20,26,16,30,24,32,4,32,8,32,12,32,16,32,20,32,20,34,28,34,28,36,36
2,12,4,4,4,36,4,36,8,24,10,4,10,16,14,12,14,12,16,0,18,28,20,32,22,4,22,36,24,24,24,36,26,12,26,12,26,16,26,36,28,8,28,28,28,36,32,0,34,12,34,32,36,8,36,8,36,12,38,20
0,8,0,16,0,36,2,20,2,28,2,32,4,16,6,4,12,16,12,36,14,28,14,36,16,8,16,12,20,20,22,16,22,24,24,24,28,8,28,12,28,28,28,28,30,20,32,8,32,28,34,32,36,8,36,12,38,12,38,20
0,12,4,12,8,12,8,20,10,8,10,12,12,28,16,4,16,8,16,20,16,28,18,28,20,28,22,4,22,32,30,0,30,12,30,28,32,8,32,12,32,12,32,20,32,24,34,4,36,8,36,12,36,24,38,4,38,8,38,24
0,16,2,4,4,20,4,36,6,16,6,24,6,28,6,32,8,4,10,8,10,24,14,36,18,20,20,20,22,20,24,16,24,32,26,12,26,16,26,28,28,16,32,4,32,8,32,16,34,16,34,20,36,4,36,20,36,32,38,8
0,8,4,24,10,12,12,0,12,12,14,0,14,12,14,16,14,36,16,12,18,0,18,4,18,12,18,16,20,0,20,20,20,36,22,0,22,8,22,12,24,36,26,4,26,32,28,28,30,16,30,32,34,0,34,28,38,12,38,36
2,28,4,20,6,24,6,24,8,16,10,16,10,32,12,8,12,24,12,28,14,4,14,36,16,12,16,16,16,24,16,28,18,8,20,16,20,20,22,8,24,12,26,12,26,28,26,32,28,16,28,20,30,16,34,8,36,20,38,28
0,16,0,28,0,36,2,24,4,20,6,0,6,24,6,36,8,8,8,20,10,16,10,28,12,8,16,16,16,28,18,12,18,20,20,8,24,20,24,24,24,32,26,12,26,24,30,8,30,12,30,32,34,0,36,20,38,12,38,36
0,0,0,0,0,12,2,4,4,16,6,24,10,20,12,24,14,0,16,16,16,20,16,28,18,8,20,12,20,28,24,0,24,28,24,36,28,4,28,8,28,24,28,36,30,8,30,36,30,36,32,8,32,16,34,16,34,32,36,4
0,8,2,0,2,0,2,4,2,20,4,32,6,28,6,28,8,12,8,32,10,20,12,4,12,16,12,20,18,36,22,12,24,8,24,24,28,8,28,36,30,32,32,8,32,12,32,16,34,0,34,8,36,12,36,20,38,0,38,32
0,0,0,20,0,20,2,28,2,32,4,32,6,4,8,0,8,4,10,4,10,12,10,28,12,4,12,8,20,0,20,16,20,24,20,24,20,28,24,12,26,0,30,32,32,32,34,20,36,12,36,12,36,16,36,28,38,0,38,12
0,12,0,12,0,28,2,8,2,20,2,32,4,0,4,12,10,12,10,16,10,28,12,16,12,32,14,8,14,24,16,8,16,24,16,24,22,28,24,8,24,16,24,24,28,12,28,12,28,16,28,32,32,28,34,20,36,36,38,4
0,12,2,16,2,20,4,20,4,24,4,32,8,32,8,36,8,36,10,36,12,4,16,0,16,16,16,36,18,8,18,12,18,32,18,32,20,24,22,12,22,20,24,20,26,24,26,24,26,28,28,16,34,12,36,0,36,8,36,28
0,8,0,32,2,0,2,4,6,8,6,32,6,32,8,0,8,8,10,0,10,4,14,16,16,16,20,28,22,8,24,32,24,36,26,4,26,4,26,8,26,32,28,0,28,8,28,8,34,8,34,32,34,36,36,4,36,24,36,36
0,36,2,0,2,28,2,36,4,12,4,16,6,8,8,8,8,12,8,24,12,24,12,36,14,0,14,24,14,32,16,20,16,36,18,8,20,20,20,24,20,28,20,36,26,8,26,16,28,24,30,0,30,32,34,36,36,32,38,8
0,16,0,36,2,12,2,24,8,0,8,24,10,0,10,12,10,24,10,36,14,12,14,12,14,16,14,36,16,0,16,0,16,24,16,36,20,32,24,8,24,24,28,12,28,16,28,16,30,20,30,28,32,0,34,8,36,0,36,8
0,0,0,36,2,16,2,32,2,32,6,8,6,12,6,12,8,12,8,16,8,28,8,36,12,12,12,28,14,36,14,36,16,0,16,8,16,20,16,36,18,0,22,4,26,12,28,8,28,28,30,0,30,32,36,8,36,8,38,12
4,4,4,36,6,36,8,0,8,0,8,8,10,0,10,20,14,0,16,12,18,20,18,36,20,24,20,32,22,24,24,8,24,8,24,12,24,16,26,4,28,20,28,20,28,32,30,24,32,8,34,4,36,0,38,4,38,16,38,36
0,12,4,16,4,24,4,28,14,24,14,36,16,20,16,28,16,32,18,20,18,24,20,20,22,8,22,36,24,4,24,8,24,12,26,0,26,28,28,0,28,20,28,28,30,24,34,8,34,8,34,28,36,0,36,8,36,12,36,24
4,4,4,20,4,32,6,16,8,0,8,8,12,36,14,12,14,28,14,28,16,20,16,24,18,4,18,20,20,16,26,12,26,32,28,0,28,16,28,28,28,28,28,32,28,36,30,36,32,4,32,12,32,20,32,24,38,20,38,32
0,12,2,4,2,20,4,8,6,8,6,8,8,24,10,32,12,0,12,28,16,4,16,12,16,20,16,24,18,28,20,28,22,0,22,16,24,24,30,28,32,0,32,4,32,36,34,4,34,8,36,12,36,16,36,32,38,24,38,36
0,36,2,16,4,4,4,24,6,4,6,16,6,16,6,24,8,36,12,16,12,28,12,32,12,32,12,36,18,0,18,4,20,28,20,28,22,4,22,24,26,8,26,32,26,36,30,8,30,12,30,24,34,32,36,0,36,28,36,36
0,0,0,20,2,20,2,32,4,20,4,24,6,4,6,16,6,36,14,4,14,32,16,4,16,20,16,28,20,4,20,16,24,12,24,20,26,20,28,32,30,28,30,32,32,8,32,24,32,24,32,28,32,32,34,28,38,4,38,16
2,0,2,28,2,36,4,4,4,16,6,4,6,12,6,24,8,12,8,20,8,24,10,8,12,28,14,16,14,32,14,36,16,12,20,8,22,4,22,20,22,20,22,20,24,8,28,8,28,16,30,0,30,28,34,20,36,36,38,36
0,16,0,28,2,4,4,0,4,16,4,28,10,8,10,36,12,16,12,36,14,0,14,36,16,0,16,24,18,4,22,0,22,8,24,28,26,32,28,0,30,0,30,24,30,28,34,0,34,12,34,16,34,32,36,8,38,0,38,36
0,12,4,24,4,32,6,8,6,36,8,8,8,8,8,16,10,12,10,12,12,36,14,16,16,16,18,0,18,8,20,12,20,28,24,4,26,4,26,12,26,24,30,8,32,4,32,8,32,28,34,36,36,20,36,36,38,0,38,8
0,4,0,8,4,16,6,4,6,16,10,8,12,8,12,20,14,20,16,4,16,4,16,8,18,4,18,20,18,32,20,8,22,20,22,28,24,12,24,32,26,0,26,4,28,12,28,16,28,32,30,36,32,36,34,0,34,32,36,8
0,4,2,0,2,12,2,20,2,28,2,28,8,32,8,36,10,24,10,32,12,8,12,20,16,4,16,20,20,8,20,16,22,8,26,0,26,24,28,8,28,20,28,32,30,8,30,24,30,36,32,4,36,4,36,28,38,0,38,8
2,16,2,36,4,12,8,8,8,12,10,12,10,20,12,24,12,24,14,24,14,28,16,4,16,24,18,16,20,4,20,20,22,28,24,36,24,36,24,36,26,12,26,16,26,32,28,0,28,12,28,16,30,8,34,36,38,4,38,36
2,12,2,24,2,24,2,28,4,12,4,20,4,32,6,24,6,32,8,20,8,20,10,0,12,28,14,4,14,16,20,28,20,36,22,28,24,16,24,20,26,20,26,36,28,36,30,24,32,4,32,28,32,36,34,4,36,24,38,0
0,28,2,16,4,0,4,8,4,24,8,12,8,32,10,0,10,20,12,12,12,28,12,32,14,24,14,32,14,36,16,12,18,12,20,0,22,32,24,4,24,28,26,4,26,12,26,28,28,28,32,8,32,24,34,0,34,12,36,4
0,12,2,20,4,4,4,4,4,8,4,20,4,28,8,12,8,32,10,28,12,28,14,4,14,16,16,0,18,20,20,8,20,20,22,20,22,28,22,28,22,28,22,36,24,28,28,28,30,0,32,8,32,20,32,24,36,32,38,32
0,0,0,12,0,24,0,32,0,32,2,28,4,36,6,20,6,28,8,28,10,0,12,0,14,0,14,4,16,8,18,36,20,20,22,12,22,24,24,20,24,36,26,12,28,24,30,4,30,32,32,28,32,32,34,36,36,28,38,20
0,12,0,24,2,32,10,32,12,16,12,32,14,4,14,20,18,16,18,28,20,24,22,4,22,20,22,36,24,0,24,24,24,28,26,16,26,32,26,36,30,8,30,28,30,32,30,36,32,4,32,12,38,0,38,24,38,24,38,32
0,0,0,12,0,32,0,32,0,36,2,16,2,28,4,4,4,36,6,0,6,16,6,36,8,8,12,32,14,12,14,28,20,24,22,0,22,28,26,24,26,24,28,36,30,24,30,36,32,20,34,0,34,32,34,36,36,4,38,32
4,0,4,4,4,8,6,20,6,36,8,0,8,0,8,12,8,12,8,16,8,16,8,28,10,32,12,20,14,0,14,12,14,16,14,28,18,8,18,12,20,8,20,32,24,12,24,20,26,20,32,0,32,12,34,0,34,32,36,12
0,32,0,32,2,0,2,16,4,20,6,24,8,16,8,32,10,8,10,32,12,36,14,12,16,8,20,8,20,12,20,28,20,32,22,24,22,32,24,0,24,24,26,0,26,16,28,28,32,8,34,32,34,32,34,36,36,4,38,0
0,0,0,24,2,16,4,12,6,8,6,20,8,8,8,12,10,0,12,24,14,36,16,0,18,0,18,28,20,8,20,12,20,20,22,16,22,32,24,16,24,16,24,32,24,36,26,20,28,28,28,32,34,4,34,4,36,8,36,20
0,16,0,20,0,36,4,20,4,28,6,4,6,28,6,28,8,0,8,4,8,16,10,8,12,28,14,0,16,0,18,8,18,24,18,36,18,36,22,24,26,16,26,20,28,0,28,36,30,24,30,36,32,16,36,32,38,16,38,32
0,24,0,32,0,36,4,4,10,0,10,4,10,4,10,16,12,4,14,0,16,4,20,0,20,24,22,0,24,24,26,4,28,8,30,8,30,8,30,20,30,24,32,4,32,28,34,0,34,16,36,20,36,28,38,8,38,12,38,32
0,20,0,28,2,4,6,28,6,36,8,20,10,20,12,16,14,16,14,16,16,24,18,12,22,24,24,12,24,16,26,36,28,4,28,8,28,8,28,12,28,28,28,36,28,36,30,8,30,20,30,20,32,32,34,20,36,8,38,16
2,8,2,12,2,28,2,32,4,4,4,36,8,4,8,8,8,12,12,0,12,4,16,4,22,0,22,16,22,32,24,0,24,32,26,8,28,28,30,20,32,4,32,20,34,0,36,20,36,28,36,28,38,0,38,4,38,12,38,12
0,0,0,4,0,8,0,16,0,20,2,4,2,12,4,8,4,12,8,20,12,8,16,12,16,24,18,4,18,36,22,12,24,24,26,8,26,24,26,32,28,20,30,16,30,16,30,20,30,32,30,32,34,24,34,36,36,20,38,32
2,4,4,0,4,12,4,24,6,4,6,16,10,12,10,36,12,4,12,20,12,20,12,36,14,0,14,8,18,32,20,4,20,24,20,36,22,16,22,36,24,8,24,16,28,4,28,36,30,28,30,32,32,0,34,0,34,16,34,24
4,16,4,20,4,28,6,24,8,32,10,4,10,8,12,8,16,24,18,4,18,12,18,24,20,28,20,36,24,0,24,4,24,12,24,36,26,0,26,28,28,4,28,8,28,32,30,36,32,4,32,16,32,20,34,4,34,24,38,12
0,24,2,32,4,16,6,32,6,36,8,0,8,4,8,20,10,0,10,16,12,32,18,24,20,20,22,4,24,0,24,4,24,8,24,36,28,0,28,8,28,20,30,16,32,24,32,28,32,36,34,0,34,28,36,8,36,8,38,32
0,20,2,16,2,36,4,8,4,20,4,32,4,36,6,8,8,12,8,12,8,24,10,28,12,8,12,36,20,28,22,24,24,20,24,36,26,0,26,24,26,36,32,4,32,8,32,12,34,28,36,24,36,36,38,4,38,24,38,36
0,20,0,28,2,0,2,20,6,12,6,16,6,28,10,12,12,24,12,32,12,36,16,32,18,16,20,0,22,0,22,20,24,0,24,20,24,24,24,36,26,4,26,20,26,24,28,28,30,20,30,20,32,28,34,0,38,24,38,36
0,4,0,12,0,28,0,32,2,12,2,24,4,8,4,20,6,0,6,12,8,32,8,32,10,20,12,28,14,28,20,12,20,28,20,32,24,4,24,24,26,4,28,8,28,36,30,0,30,24,30,24,34,0,36,8,38,4,38,32
0,0,0,16,2,16,2,36,4,16,6,24,8,20,10,4,10,28,10,28,12,8,12,16,12,36,14,4,14,20,14,32,16,8,18,20,20,24,20,32,22,8,24,32,26,24,28,36,32,20,32,36,34,0,36,4,36,12,38,20
0,20,0,20,0,36,2,8,2,28,4,8,4,16,4,28,6,4,8,24,10,12,12,20,12,24,12,32,12,32,12,36,14,24,16,28,16,28,18,4,24,0,26,0,26,24,26,28,28,20,30,12,30,16,34,20,38,28,38,36
2,4,2,20,4,4,4,24,8,8,8,24,10,0,10,8,12,16,14,0,14,12,16,24,16,36,20,8,20,12,22,12,22,20,22,20,24,12,24,20,26,36,28,24,30,32,36,4,36,8,36,20,36,28,38,8,38,28,38,32
0,20,0,24,2,0,2,0,4,12,4,12,4,16,4,28,6,12,6,32,8,28,10,0,10,4,10,12,10,20,12,4,12,12,12,32,14,32,16,28,16,32,18,12,18,16,22,0,24,4,30,0,30,16,34,12,36,12,36,16
0,8,4,28,6,0,6,4,6,8,6,20,6,24,6,36,12,0,12,12,14,36,16,20,18,0,18,12,18,16,18,20,18,32,20,0,20,20,24,8,24,12,26,0,26,20,30,28,32,28,32,32,34,0,34,16,38,0,38,32
2,4,2,36,6,32,6,32,8,8,8,16,12,8,12,20,14,16,14,24,16,8,16,16,16,20,22,0,22,12,22,36,24,36,26,0,26,12,26,32,28,0,30,8,30,24,32,4,32,4,32,24,34,36,36,20,38,12,38,20
0,12,0,20,0,36,2,20,2,28,4,24,6,16,8,4,8,28,12,4,12,20,12,24,12,28,16,24,18,32,18,36,20,12,22,8,24,16,24,20,28,24,32,0,32,36,34,12,34,12,36,24,38,0,38,0,38,28,38,32
0,0,0,0,0,4,2,20,6,12,6,16,6,20,6,28,8,4,8,12,10,24,12,16,16,16,16,32,16,36,18,16,20,32,22,0,24,12,24,32,28,16,30,20,30,28,32,36,34,4,34,16,34,32,34,32,38,0,38,16
0,36,2,24,2,32,4,8,4,12,10,12,12,4,12,16,12,20,12,24,14,8,16,24,18,0,18,4,18,12,20,32,22,20,22,36,24,24,26,4,26,8,26,20,26,32,28,28,30,20,32,0,34,8,36,12,36,24,38,32
0,12,0,24,2,0,4,8,4,20,4,20,8,20,10,4,10,4,10,8,10,32,14,0,14,0,14,12,16,4,16,20,16,32,20,28,22,24,24,12,26,12,26,36,26,36,28,16,32,0,34,12,36,12,36,20,38,24,38,36
0,0,0,0,2,12,4,12,4,16,4,24,4,36,6,4,8,0,8,16,8,24,8,32,10,32,12,0,12,32,16,12,18,4,18,20,18,28,18,28,22,16,24,0,24,4,32,12,32,20,32,24,34,4,38,20,38,28,38,32
0,12,0,24,2,4,6,36,8,8,8,12,10,0,12,16,12,36,14,20,14,28,16,4,16,28,18,8,18,12,20,12,20,12,22,4,22,12,22,16,22,28,24,4,24,28,24,32,26,16,28,0,28,32,30,20,36,16,38,8
0,28,2,8,2,20,2,24,2,36,4,24,4,32,6,8,6,36,8,8,8,36,10,12,12,12,12,28,12,32,12,36,16,12,18,8,20,36,26,4,26,32,26,36,26,36,30,24,30,28,30,36,34,20,34,32,36,24,38,32
2,4,2,32,4,20,6,16,6,20,6,20,6,32,8,4,10,20,12,28,14,8,20,32,22,12,22,32,22,36,24,0,26,32,26,36,28,32,32,0,32,12,34,24,34,32,36,16,36,16,38,0,38,8,38,8,38,12,38,16
0,24,2,36,4,36,6,0,6,16,8,32,12,0,12,0,12,12,12,16,12,20,14,0,20,24,22,36,26,24,28,8,28,32,30,0,30,0,30,4,30,12,30,16,30,32,32,12,32,24,32,36,34,0,34,20,34,32,36,36
0,8,0,16,2,24,2,24,4,16,4,28,6,4,6,8,6,16,6,28,8,24,12,4,14,28,16,20,18,0,18,12,18,12,18,16,24,0,24,4,28,8,30,24,32,4,32,12,32,20,34,4,34,36,36,20,38,16,38,36
4,8,4,36,6,24,8,0,8,0,8,20,8,36,10,8,10,32,12,36,16,8,18,8,18,8,18,12,18,32,20,4,20,8,20,16,22,20,22,28,28,12,28,20,30,24,30,24,32,24,34,28,34,36,36,36,38,0,38,32
0,28,0,28,0,28,0,36,2,24,4,16,4,32,10,8,14,20,14,24,18,20,20,0,22,8,24,0,24,4,24,20,26,4,26,28,28,0,28,16,28,20,30,20,30,28,32,8,32,24,34,20,36,0,38,0,38,16,38,32
0,8,2,4,4,36,6,28,6,36,10,12,10,20,12,24,14,0,16,12,18,4,18,8,18,12,20,4,20,16,20,32,22,16,22,20,22,24,22,24,22,28,22,36,24,4,24,16,24,28,28,0,28,36,32,0,36,20,38,0
2,8,2,32,4,16,6,4,6,8,6,32,12,8,14,16,16,20,16,28,18,4,18,12,20,4,20,8,20,32,22,4,22,28,22,32,26,24,28,8,30,4,30,12,30,28,30,28,32,32,34,16,34,20,34,36,36,20,38,16
0,8,0,8,0,16,0,28,2,16,2,28,4,0,6,8,6,24,6,28,6,36,8,8,8,32,8,32,8,36,12,20,18,0,20,36,22,0,22,32,24,12,24,28,26,24,28,12,28,28,30,28,32,4,34,28,36,36,38,20
0,4,2,4,2,24,2,32,4,16,4,16,6,20,6,32,8,4,8,12,12,12,14,0,14,4,14,20,14,24,14,32,16,0,16,24,16,28,18,8,18,32,22,4,26,4,26,8,28,0,28,36,28,36,32,32,34,0,34,8
4,24,6,16,6,28,6,32,8,12,8,20,8,20,10,12,12,4,16,24,16,24,18,24,18,24,20,12,20,24,22,4,22,36,24,28,26,16,26,16,26,28,28,0,30,4,32,20,34,12,36,16,36,32,36,36,38,28,38,28
0,20,2,4,4,16,4,20,4,28,8,24,8,24,12,4,12,4,12,20,12,20,14,4,14,16,16,20,16,36,20,4,20,16,20,32,22,4,24,0,26,12,28,24,30,16,30,20,32,4,32,20,36,20,36,28,38,8,38,28
0,12,0,36,2,28,2,36,4,28,4,28,8,36,10,20,12,16,12,20,12,24,14,36,16,0,16,32,20,0,20,20,26,16,26,32,28,24,28,28,28,32,30,16,32,8,34,0,34,16,34,36,36,4,36,4,36,32,38,24
0,0,0,8,4,0,4,32,8,0,10,0,10,12,14,0,14,4,18,8,18,24,20,0,20,16,20,24,20,32,22,8,22,12,22,20,22,32,26,24,26,32,28,0,28,20,32,16,32,28,32,28,34,0,34,32,36,28,38,32
0,12,0,16,0,28,4,8,4,12,4,24,6,36,8,0,8,20,10,0,10,12,12,28,12,36,14,12,14,32,14,36,18,16,20,20,22,28,24,32,26,28,30,20,30,28,32,4,32,36,34,24,36,0,38,0,38,8,38,20
0,36,2,4,2,20,6,8,8,4,12,4,14,8,14,8,14,20,14,32,14,36,16,4,18,12,20,4,20,24,22,8,22,12,24,8,24,28,26,0,26,0,28,0,28,16,28,16,28,24,32,28,34,12,34,32,36,0,38,36
0,32,2,0,2,8,2,16,2,16,4,24,8,20,10,4,10,8,10,16,12,36,14,8,16,0,16,4,18,28,18,36,20,4,22,20,24,4,24,16,26,8,26,16,28,20,30,20,32,36,34,8,34,36,36,0,36,8,38,8
0,28,0,28,2,8,2,32,4,0,4,0,8,8,8,20,8,20,10,36,14,28,16,0,16,12,18,4,20,36,22,12,22,36,22,36,24,0,28,0,28,4,28,24,30,4,30,8,32,0,32,16,34,8,34,8,36,28,38,28
0,4,2,12,2,20,2,36,4,32,6,8,6,28,8,16,14,12,16,0,16,0,16,8,18,20,18,36,26,12,28,0,28,24,30,8,30,12,30,24,30,32,34,16,34,16,36,4,36,16,36,24,36,28,38,12,38,16,38,16
0,0,0,36,2,28,2,36,4,4,6,4,6,8,8,36,14,36,16,16,16,20,16,28,16,32,18,24,20,4,20,16,26,12,28,0,28,8,28,16,30,8,32,12,32,20,32,24,34,0,34,32,36,0,36,24,36,24,38,32
0,0,0,4,6,36,6,36,8,16,10,16,10,28,12,0,12,24,12,28,14,8,14,16,14,32,16,28,16,32,16,36,18,8,18,36,20,8,20,28,22,28,26,32,26,36,26,36,28,4,28,36,30,20,34,4,38,0,38,24
0,4,0,8,0,8,2,28,2,28,4,4,4,12,4,28,6,16,8,16,12,16,14,0,14,28,14,32,16,0,16,16,16,32,20,8,20,16,24,32,28,16,30,12,30,12,30,16,30,32,32,16,32,28,34,20,38,28,38,36
0,12,0,32,4,0,4,32,6,16,6,32,10,0,10,8,12,0,12,8,12,16,12,36,14,8,14,24,16,4,18,8,18,28,22,8,22,20,24,28,24,36,26,8,32,28,34,4,34,28,36,20,36,24,36,28,36,36,36,36
0,0,0,16,0,16,0,36,2,16,2,24,2,28,2,28,6,32,10,20,12,28,14,0,18,32,20,20,20,32,20,36,22,0,22,4,24,36,26,12,26,16,26,16,30,4,32,32,32,36,34,12,34,16,36,0,36,20,36,36
0,4,2,24,2,28,2,36,4,16,6,20,6,28,6,32,8,32,8,36,10,28,10,32,12,32,14,28,14,36,18,16,24,24,26,0,26,4,28,12,28,32,32,8,32,16,34,0,34,32,36,32,36,36,38,0,38,32,38,36
0,20,0,24,4,4,6,12,6,12,6,36,8,12,8,16,8,32,8,36,14,20,18,4,18,4,18,8,18,24,20,12,24,8,26,4,26,12,26,32,28,12,28,16,28,24,30,28,32,16,32,32,34,28,34,36,36,0,36,8
6,16,8,8,8,16,12,8,12,32,14,16,14,20,16,4,16,20,18,12,18,16,18,36,22,12,22,20,22,28,24,28,24,36,26,20,26,28,28,8,28,24,32,12,32,20,32,36,32,36,34,4,34,4,34,36,38,4,38,32
2,4,2,16,4,0,4,32,6,4,8,4,8,8,8,16,8,24,10,0,10,8,12,20,14,0,14,8,14,36,16,32,20,0,20,8,22,20,24,16,26,4,26,8,28,12,30,4,30,28,34,8,36,20,38,0,38,16,38,20
0,0,0,12,2,24,2,28,4,0,8,24,10,4,14,16,16,12,18,12,18,32,20,32,24,4,24,32,26,8,26,16,26,20,26,20,30,0,30,4,30,12,32,0,32,24,32,28,32,28,34,0,34,24,36,24,38,36,38,36
0,12,0,12,0,20,0,28,0,36,2,24,2,28,2,36,4,16,6,36,8,0,8,28,10,0,10,8,12,0,12,12,12,32,12,32,14,24,18,0,18,8,24,32,26,8,32,4,32,32,32,32,36,32,38,4,38,20,38,32
0,32,2,20,4,0,4,8,4,32,8,16,8,24,8,24,10,0,10,12,10,36,14,0,16,0,16,4,18,20,18,20,18,32,20,36,22,0,22,0,26,20,26,24,28,36,30,12,32,12,32,16,34,0,34,24,34,36,38,36
0,0,0,16,2,0,4,4,6,4,6,32,6,36,10,36,14,0,14,16,14,36,16,8,16,12,20,0,20,8,22,32,24,24,26,0,26,24,28,0,28,12,28,36,28,36,30,20,32,16,34,12,36,4,38,8,38,20,38,36
0,4,0,28,2,0,2,8,2,28,2,36,4,32,8,4,10,24,10,36,12,8,12,12,12,24,12,32,14,32,16,20,18,36,18,36,18,36,20,28,24,16,26,0,30,0,30,12,30,12,30,36,32,16,32,24,36,24,38,20
0,12,2,8,2,24,2,36,4,12,4,16,6,4,6,12,8,0,8,4,12,20,12,32,14,8,14,36,18,16,22,36,24,4,24,4,26,24,26,28,30,12,30,28,30,32,30,32,32,0,32,12,32,16,36,0,36,32,38,12
0,28,2,12,2,16,6,4,8,28,10,20,12,8,14,20,14,24,16,4,16,12,20,0,20,36,22,0,22,28,24,28,24,32,26,0,28,4,28,36,30,16,30,20,30,28,30,36,34,28,36,24,36,24,38,12,38,20,38,32
0,16,2,24,4,0,6,4,10,4,10,8,10,20,12,20,14,24,14,28,16,24,20,4,20,4,22,4,22,20,22,36,26,0,26,4,26,16,26,28,28,0,28,12,28,16,28,20,30,12,32,12,32,32,34,20,36,12,36,12
